XIST	EIF1AY	KDM5D	UTY	DDX3Y	RPS4Y1	sex
19	1927	7032	2005	7874	20183	male
97	1617	5721	2810	7549	11188	male
13	2738	3135	1288	4248	9096	male
8	957	4550	1160	3373	8971	male
1	871	2322	664	2429	6259	male
2	639	1147	354	1445	2997	male
16	1834	3778	882	3027	7250	male
32	1535	9246	1627	7722	14677	male
5	881	4646	2132	3733	14278	male
23	943	5175	1334	5275	14193	male
16	2097	6463	2103	5230	35290	male
11	1366	5561	1628	6078	23516	male
18	1174	10308	1937	16321	10469	male
437	1480	3756	878	14640	6665	male
37	1007	3949	538	2427	4862	male
15	1576	5773	1966	7807	21422	male
24	740	5773	811	5136	10531	male
12	753	7736	1544	7957	8674	male
6	785	2522	912	729	11993	male
2	1888	13178	1961	7782	15136	male
16	1029	13176	2119	6999	10400	male
18	1083	5530	1294	10655	17861	male
11	340	4727	1501	4491	16895	male
20	2265	10391	1892	11347	18967	male
18	1409	7298	1315	6973	14209	male
25	1177	7794	1173	6256	11983	male
2	2371	2444	786	3850	7750	male
50	868	7832	1855	5716	12764	male
30	1118	2053	1456	2864	7275	male
11	1181	5877	2964	6972	14894	male
7	2943	3234	1433	5143	13420	male
65	1746	5671	1740	5510	15233	male
13	2136	4602	1059	8348	13459	male
22	1733	10478	3002	12615	24516	male
22	987	11307	1889	6413	9790	male
6	1370	6052	1293	8834	9976	male
7	9887	4363	762	3515	9389	male
10	4017	14092	1784	10073	20342	male
18	474	3511	677	1759	8346	male
4	1042	6205	1362	5153	15372	male
7	2002	5867	1090	6828	14119	male
12	1496	6848	1420	5265	12653	male
26	1970	12052	1810	8530	14443	male
4	1085	5365	1090	4615	8943	male
6	1364	6072	978	8749	9778	male
7	690	8047	2185	5744	17659	male
47	992	9409	1804	5263	18925	male
17	1200	8831	1771	9108	9693	male
8	3427	3636	1134	2649	9461	male
3	1384	5545	1343	8781	19594	male
15	1988	11512	1594	9187	20659	male
11	1098	6513	1135	3168	8958	male
4	568	4802	1821	4924	12656	male
3	385	3839	577	1636	11167	male
26	1076	12664	1298	7223	16252	male
11	1751	5442	2076	4578	16098	male
2	1418	2963	772	3651	9080	male
9	1130	8968	2267	12732	9258	male
18	1643	3769	1208	3384	7342	male
4	990	1420	617	2053	5787	male
8	1350	2390	792	2640	8536	male
20	739	4488	1948	4530	12906	male
19	1027	7219	1798	7183	16059	male
5	5160	5039	1398	2650	12313	male
39	1295	10882	2707	11926	18823	male
12	1060	4499	1378	9469	10417	male
17	1008	4415	1649	3613	13557	male
24	2725	11397	2587	9580	30758	male
7	596	2956	468	1466	4452	male
10	474	2253	542	1564	6963	male
15	1221	8718	2468	13473	9572	male
2	662	2099	502	2068	4027	male
3	894	2380	778	2599	6100	male
6	1134	4174	658	5055	5278	male
16	1225	5751	2533	7147	13999	male
623	1249	3897	1181	9906	4865	male
2	612	4275	775	3384	11802	male
18	1532	6211	1703	9247	16694	male
25	1563	4514	2359	6458	21122	male
4	864	2626	1326	3564	10124	male
7	1643	4891	1115	4945	6825	male
4	497	3843	2197	4968	8203	male
9	1620	5216	3545	13442	17153	male
11	1653	5462	1080	13335	8203	male
15	6175	2800	1154	6858	12706	male
6	1087	3618	877	10412	14861	male
15	1364	5225	1241	8717	20395	male
2	514	2593	721	5468	5055	male
13	2236	18604	1656	12274	18478	male
12	1487	4853	685	7531	10221	male
12	1793	5738	1026	7783	13663	male
2	669	5917	1113	4051	14519	male
19	1113	2967	577	9606	24670	male
12	2645	7357	1122	10047	23478	male
6	2759	3054	467	2861	7325	male
9	1659	5583	1568	7501	6876	male
0	610	2371	1310	2480	7914	male
10	1761	7639	1679	11037	12608	male
8	1006	5188	2422	7816	15393	male
9	955	6233	2061	7180	14250	male
9	1230	6131	2565	9635	14233	male
59	663	6242	1040	6616	6336	male
37	1259	8543	1307	8304	8353	male
16	1427	8529	1160	6602	12951	male
23	1749	7895	2283	11200	6385	male
6	439	2689	633	2059	3388	male
25	258	1676	645	420	4280	male
8	5244	3193	685	4088	7847	male
10	1501	4715	1209	4646	15922	male
15	1125	5424	2538	7755	14669	male
18	1414	5469	1778	6326	16790	male
2	3511	3794	1249	3363	13497	male
16	3804	5433	1520	12495	38703	male
77	1315	6948	2115	6062	12140	male
344	1242	4512	1200	8786	5699	male
14	1635	10906	1418	10521	13434	male
17	1872	6971	1305	7081	11949	male
5	2801	5348	1403	3701	12491	male
16	2506	6746	1364	9417	13583	male
28	2013	5930	2182	8344	38144	male
7	751	4333	1659	8195	16225	male
0	883	3643	683	4761	5906	male
26	3614	3966	840	3834	6269	male
14	933	3570	1860	7765	6609	male
13	1135	9376	1198	3860	18302	male
38	1483	8544	1283	8877	11125	male
38	2020	5672	1043	5376	19052	male
3	803	2438	984	1656	7347	male
4	1633	7467	1048	5948	15529	male
40	1369	7899	1151	8453	9806	male
57	1259	9095	1159	5342	8498	male
1115	0	6	0	8	10	female
14529	4	8	2	5	17	female
20887	0	4	0	11	6	female
10330	2	28	9	8	119	female
7490	0	1	0	2	4	female
47302	0	2	0	0	12	female
27149	5	8	0	12	24	female
31135	2	6	0	5	14	female
34067	0	8	4	2	10	female
16377	0	0	0	2	18	female
11329	5	6	0	17	12	female
20599	4	16	4	14	34	female
30081	4	18	9	2	26	female
15416	2	7	2	6	11	female
16129	18	26	14	58	248	female
21540	2	7	0	12	25	female
21189	0	0	2	1	10	female
42794	0	16	2	7	13	female
5614	0	0	0	2	2	female
4	698	4240	1046	3246	12804	male
38	773	8355	1235	6035	10670	male
6	490	1759	130	988	2677	male
2	620	2079	537	1489	6574	male
31	2090	11633	2820	17735	23259	male
15	2373	2808	1142	4984	18873	male
8	1088	4413	1795	7522	13394	male
2	1806	5859	1592	6453	6595	male
4	719	7051	1762	7225	6887	male
26	725	4188	911	3374	4922	male
11	847	6715	1310	3819	16943	male
2	1048	3386	1772	3951	10438	male
6	588	1353	124	1065	1564	male
8	797	7673	1514	8097	9139	male
9	522	4739	565	2578	7791	male
34	687	5122	517	3635	6673	male
138	930	3209	553	7886	4056	male
0	3522	4750	1485	3747	10312	male
10	1104	4557	2162	7396	12259	male
12	2536	8350	1788	9889	14023	male
0	4954	2680	2123	2697	11557	male
6	11350	3343	388	2546	18174	male
14	1539	9603	2734	13574	23439	male
8	1370	4813	1511	6829	16963	male
5	1644	4375	1264	5844	7900	male
1	1178	5643	1521	3624	6975	male
2	1314	1301	727	1458	5031	male
2	2722	6727	990	5288	20437	male
5	1017	4803	1030	3121	17250	male
2	1382	5862	1533	6209	18507	male
8	4930	2826	819	2406	8082	male
2	5255	3072	545	2372	6184	male
32	2305	5951	1375	8745	15656	male
27	2188	13370	1805	8458	22176	male
35	2311	11344	1600	12767	16480	male
12	2005	3715	1019	6442	12534	male
4	1079	6751	1754	4823	10268	male
0	1149	4699	916	6060	7101	male
216	1494	13260	2644	9476	15460	male
19	1469	7061	2264	9309	18919	male
4	715	4837	1994	4088	12219	male
6	2466	2438	1062	2725	8308	male
6	1321	5635	2212	3399	11505	male
6	633	5441	2381	4373	12756	male
14	2372	6537	1643	10732	14211	male
7	1306	7576	1785	7827	12409	male
3	1180	8689	1655	5905	14226	male
8	1069	4211	1796	4128	10567	male
24	2025	8935	1551	11298	13972	male
21	1115	6018	1746	5982	13662	male
4	503	3702	1576	3769	14907	male
11	1966	6994	1777	11258	16782	male
2	2142	19177	2687	11769	19296	male
8	1208	9674	1853	5677	12460	male
19	1249	7261	1874	7227	16784	male
924	0	12	7	19	26	female
4351	0	3	0	4	18	female
588	0	1	0	1	2	female
1614	2	12	0	14	14	female
22952	0	10	0	11	10	female
26571	4	10	0	12	19	female
28755	4	2	2	4	13	female
7451	0	10	4	10	25	female
8311	5	2	0	4	4	female
13499	0	6	2	12	19	female
10719	0	10	1	14	9	female
22559	0	11	1	2	12	female
10199	6	10	2	1	6	female
17240	0	8	1	16	28	female
23478	0	0	0	4	12	female
10	277	1873	849	895	4739	male
13	2050	5945	1245	6593	13242	male
10	4682	2370	494	2109	6794	male
24	1347	4979	1538	6103	14067	male
12	1225	6446	1315	9312	14885	male
12	1870	8672	1381	11329	14662	male
15	1673	8076	1168	6836	15707	male
18	1386	3842	1697	3596	10238	male
8	1714	7354	1303	8851	10769	male
5	549	5486	818	2103	10346	male
3	1403	11440	1917	6474	14362	male
305	1338	4746	998	17618	5358	male
3	1397	1112	355	885	2381	male
6	2945	4247	1563	5810	10404	male
21	5833	6109	826	4979	11253	male
16	1005	11402	1566	12257	14659	male
18	1049	11851	1930	10155	14088	male
8	1422	13044	1542	9309	24100	male
14	1016	6427	2597	9941	14961	male
48	1163	8229	1793	8564	18345	male
168	1363	11910	1141	9247	16910	male
12	924	10854	2478	13112	11177	male
12	719	7511	1846	16854	5534	male
2762	2	2	0	0	2	female
18811	0	9	0	13	12	female
28520	20	16	6	28	44	female
12457	0	2	0	4	1	female
19963	4	6	2	12	26	female
14414	0	18	2	19	12	female
1494	0	8	4	4	22	female
12919	2	6	0	6	7	female
17981	2	9	2	3	4	female
24123	2	20	0	8	6	female
7	936	1962	1284	1834	4328	male
6	3121	3282	1632	3587	9379	male
86	1131	5701	2028	6571	10820	male
10	508	2267	481	3001	5119	male
30	943	4081	2247	6165	15238	male
8	1323	10986	2461	9669	13872	male
27	1686	5298	663	3755	9987	male
2	613	2156	1087	1828	4241	male
5	6027	24365	3689	15383	42741	male
2	732	4733	2951	3756	12883	male
8	1241	7532	2098	8855	16048	male
14	3495	4087	1640	5184	13659	male
57	1353	10088	2695	8672	12811	male
3	1315	11253	2543	7544	16934	male
6	1863	6942	1546	10682	17058	male
1	701	3499	952	3204	10492	male
5	489	3249	1562	4655	9806	male
253	1271	2659	709	9123	3870	male
37	1825	12387	1859	9694	13458	male
20	1715	9305	1709	9289	11952	male
6	2759	21625	2559	11188	18391	male
45	1426	9434	1346	8010	13764	male
5	732	2244	1515	3332	5237	male
21	1754	14363	3113	10849	18040	male
23	2603	9720	2019	13597	17072	male
9	1534	8402	1788	7335	17467	male
23	1903	6402	1461	6187	19684	male
4	1563	6131	1389	4810	13459	male
10	1687	7432	1421	6633	16481	male
4	708	3641	639	2231	13327	male
4	1441	6761	1445	4003	10680	male
20	674	5557	2187	3752	14737	male
5	1782	6772	2162	7821	19219	male
6	1210	7121	1232	4543	12177	male
216	2	5	0	2	5	female
6328	4	5	5	6	20	female
17030	0	3	0	2	8	female
12956	0	4	0	0	9	female
37994	0	17	2	13	32	female
32894	0	6	1	6	16	female
17225	1	4	0	8	10	female
11467	0	8	0	4	11	female
3948	6	2	2	6	15	female
21536	0	6	6	2	16	female
8849	8	7	11	16	13	female
4	799	2147	827	1596	6080	male
9	881	4898	2045	4993	15884	male
6	3279	3382	2045	2703	10238	male
87	1128	8155	1931	5881	10170	male
15	1776	5112	695	6492	10714	male
11	1293	7092	1716	6050	20438	male
7	1025	6419	1515	5618	9754	male
15	1644	9805	1315	7987	13460	male
4	1226	3711	1655	3357	8226	male
47	2217	9665	1466	10822	19509	male
66	2393	9535	2070	24618	19468	male
32	1991	6693	1614	15063	23993	male
10	1683	10808	1669	6551	15248	male
23	1744	10008	1636	9479	14238	male
343	1339	3343	818	12170	4432	male
13	1015	9419	1867	7486	18205	male
10	2908	3488	1024	3568	31625	male
5	1268	2880	1428	3478	8347	male
8	3355	3262	1465	3455	8597	male
15	861	4350	2391	4611	15059	male
10	1177	5785	1754	6611	12982	male
287	1062	1814	592	12299	3034	male
31	1774	6360	990	10998	12550	male
230	1548	8776	2811	9873	9859	male
60	1094	9462	1107	7719	11971	male
5	2191	15721	1258	12077	26336	male
12	520	1822	331	1794	5091	male
8	2750	15235	1858	15035	38756	male
8	959	4962	2517	8000	7840	male
9	1369	8234	2916	13238	17853	male
34	1099	6175	958	4585	15346	male
0	748	5203	2094	5875	13685	male
6	2687	7871	2910	14708	8176	male
10	683	5115	1051	5024	6758	male
0	564	6105	1385	8468	5921	male
819	0	2	0	2	6	female
15829	0	8	0	5	6	female
12219	0	6	0	3	5	female
31034	3	0	0	5	8	female
26424	2	8	2	2	15	female
6612	2	10	0	7	10	female
7720	0	18	0	4	24	female
39875	0	19	4	6	32	female
12445	2	8	2	4	34	female
7869	0	3	2	6	19	female
12182	14	5	4	13	18	female
9671	2	8	2	8	2	female
9703	2	2	2	8	15	female
20283	3	6	0	6	5	female
17291	0	4	2	14	13	female
69	1611	6611	1713	7073	20157	male
3	4064	3989	1640	2941	12284	male
262	1226	6590	2281	6440	8859	male
179	936	1931	571	9530	3255	male
21	4967	5824	1197	5124	9014	male
17	6807	4025	743	3880	6646	male
35	1189	8180	1180	8002	14658	male
11	2200	9967	2393	9764	25160	male
7	1183	5810	1811	9575	15823	male
6	946	5144	2100	5513	14120	male
21	792	4413	1901	3784	10448	male
8	1067	5434	1920	10484	7968	male
34	1896	11757	1536	9472	16907	male
4	2112	6616	1631	6293	7998	male
13	467	2888	576	1969	3340	male
504	4	10	2	10	10	female
8	1425	1161	639	1023	4351	male
23	1795	12893	1111	11915	19422	male
16	1161	10149	1703	11288	11831	male
8	1485	7331	1810	10809	17004	male
10	949	5134	2393	7051	14685	male
30	1235	13254	2760	14262	19931	male
8	1159	5381	2263	8037	13604	male
7	4119	4331	2027	3762	12289	male
11	1841	6355	1088	6688	14590	male
13	873	1039	854	642	8097	male
13	493	3302	1478	4029	14249	male
4	330	2524	1156	2331	6762	male
12	3946	3562	1016	3759	13565	male
14	1740	7321	1332	7802	9425	male
10	1476	6388	1962	6487	19853	male
3	1970	12639	2155	9469	18777	male
4	912	8819	1851	7929	11875	male
2	653	2300	646	5689	12317	male
157	1005	3953	991	6850	4734	male
20	1746	8102	1427	8996	15634	male
5	786	7836	2332	5694	13595	male
22	1411	5553	1887	5555	12364	male
11	1221	3866	1592	3082	12745	male
44	1928	9156	1465	8701	16081	male
12	1285	5661	971	6587	10790	male
15	1170	6761	1274	6025	10869	male
27	1666	9257	1707	12697	15243	male
17	1349	7658	1513	4235	17897	male
0	54	294	81	68	1285	male
27	867	4527	2325	5759	20485	male
10	2132	3352	1672	5758	22013	male
3	2637	3907	1914	5286	19178	male
10	2352	7621	1626	11150	11556	male
8	1256	8529	2773	9390	14087	male
14	1555	3704	1626	5502	16528	male
9	4075	4716	706	3030	12299	male
4	1418	6508	2074	5785	16601	male
6	2526	10843	3125	14072	21207	male
9	2592	4491	1038	4000	14681	male
19	2385	5064	2577	13315	19180	male
12	1027	4037	1227	4089	13923	male
8	1518	5793	1524	8252	16356	male
16	3720	5563	2435	9306	13339	male
9	1215	7135	1836	12395	8090	male
2	742	2155	805	1923	3656	male
1	387	2561	350	484	6176	male
7	1275	11330	1674	9168	16206	male
11	1364	5785	2346	6520	15990	male
6	624	5203	989	5654	5429	male
4	1324	5935	1028	7507	12053	male
0	1980	6554	969	7405	17972	male
4	952	5338	2717	6773	13094	male
5	1388	5567	1560	7014	14008	male
16	1016	9316	1416	6367	18747	male
10	706	6082	799	3599	12305	male
77	1014	5178	884	5975	12736	male
355	1243	8050	1165	7714	14264	male
10	3924	4311	1781	6348	10843	male
5	3028	16950	1666	15649	18962	male
10	1788	7942	1433	8880	14285	male
17	627	2214	661	395	8181	male
2	1969	13623	1397	5499	9018	male
9	1118	4327	1944	5496	17393	male
7	788	5835	2422	5680	13481	male
10	3008	5552	1678	3759	15300	male
22	1737	6312	2217	9682	21736	male
17	2083	7145	1681	11516	13157	male
108	1109	8567	2094	5335	10700	male
18	776	9007	1494	5682	10611	male
30	1184	6645	1567	6919	12737	male
15	1159	6529	1533	6281	10961	male
4	1301	3953	1237	10150	12043	male
28	1753	8613	1541	7380	14099	male
14	825	4605	1231	3404	8489	male
11	1043	6828	2457	6973	16564	male
14	1250	5729	1127	3847	9217	male
18	2122	10726	2187	7802	31083	male
47	1233	7146	1250	9091	8491	male
255	0	10	0	13	13	female
9320	2	0	4	4	11	female
30335	1	10	0	4	14	female
45275	2	19	1	19	24	female
39433	6	29	4	36	71	female
12826	2	4	0	3	6	female
3343	2	7	0	16	22	female
24162	3	22	6	14	26	female
19754	3	6	0	2	22	female
19679	1	6	0	2	2	female
20511	2	4	4	11	14	female
25140	0	6	2	0	8	female
14801	0	4	0	7	15	female
9714	4	20	2	24	14	female
30706	4	8	2	14	10	female
27653	8	30	8	53	81	female
44292	0	2	4	13	8	female
23509	4	8	0	2	14	female
30398	2	4	0	4	12	female
12052	1	6	0	2	12	female
905	4	9	2	16	25	female
19951	0	3	3	14	16	female
19760	4	8	0	13	7	female
13456	2	8	2	8	24	female
8619	0	8	2	9	12	female
38499	0	19	0	10	21	female
43595	2	6	0	0	14	female
14833	2	4	0	0	8	female
19367	2	0	0	6	19	female
23466	2	4	4	10	16	female
5659	10	31	6	8	47	female
2638	1	12	0	13	27	female
27582	1	47	15	19	35	female
24331	0	4	2	10	11	female
14957	4	2	2	10	10	female
14995	2	13	4	6	23	female
5655	4	11	0	12	48	female
10	595	2435	868	2171	6092	male
4	781	4631	2613	4707	12488	male
205	893	5112	1920	5486	7560	male
59	992	6462	2576	8181	13671	male
17	4214	3191	1868	2817	11730	male
29	1314	6361	2239	9956	22156	male
12	895	5855	2136	7173	11940	male
10	1122	6386	2222	10454	11547	male
15	6475	3873	1192	4570	9218	male
4	3171	14632	2084	13624	32584	male
4	1430	6120	2191	8993	13796	male
17	2243	12898	1577	9415	28097	male
2	500	2168	768	2790	5041	male
55	1283	11605	1562	9858	13232	male
20	787	4545	2090	4373	13298	male
36	1218	8045	1498	8206	12754	male
207	1142	3059	897	12121	5078	male
13	1905	5867	1866	7939	7297	male
3	423	3874	733	2899	3956	male
381	2	6	0	2	4	female
9698	2	8	0	13	20	female
28400	6	8	15	10	22	female
14096	0	3	2	2	10	female
4235	1	2	0	4	8	female
39905	0	7	4	6	25	female
15079	2	14	2	4	8	female
17519	5	6	4	8	19	female
16739	0	4	2	6	15	female
12255	2	1	1	6	17	female
26258	0	13	1	6	8	female
23510	0	11	0	6	14	female
23951	2	10	2	6	26	female
29087	6	13	2	12	23	female
31021	2	8	2	8	13	female
33231	2	25	6	6	11	female
26144	0	7	3	0	20	female
20193	0	7	2	3	2	female
0	735	1561	1205	2166	2798	male
11	3699	17330	1915	9856	15197	male
6	1723	9051	1304	8590	11618	male
20	2085	19254	2714	11745	17949	male
511	3421	11221	2870	12123	20134	male
15	1775	8622	1956	7374	18175	male
4	1189	7649	3121	8324	13570	male
14	1419	6912	1810	8358	14332	male
7	2018	8901	1634	9662	9497	male
101	1147	6541	1851	5187	10733	male
11	1359	4249	1345	8100	9362	male
11	1596	9402	1744	7939	10559	male
14	4776	5936	823	3325	7291	male
6	5674	3293	536	2470	5562	male
2	710	3602	685	5371	6770	male
11	1648	4887	1805	7023	22662	male
6	597	4576	1517	6038	10253	male
3	626	4501	679	1867	9349	male
3	1995	12500	1513	9236	13307	male
22	1229	7366	937	5256	13055	male
15	941	5361	790	4338	10028	male
50	1657	13841	1572	7861	12216	male
15	1437	9140	3752	9171	15207	male
32	1309	8568	2031	9165	14259	male
54	1185	8012	2049	6809	11011	male
16	1748	9825	1589	9754	13562	male
12	2419	2005	1162	3267	7837	male
14	1307	9470	2104	6175	11984	male
12	1120	6656	952	7724	8748	male
5	2047	6506	1451	8358	9628	male
22	11335	4694	1072	3773	15846	male
10	2019	7356	2445	8465	17659	male
64	767	6631	1300	4253	12281	male
19	932	4035	1040	3560	11509	male
281	1539	3909	1291	13477	5449	male
9	1278	6983	2330	9178	18318	male
57	2157	10658	1714	8767	13492	male
2	1647	5537	1865	4565	17782	male
24	1431	7213	997	6394	9504	male
6	580	3496	669	2593	7525	male
39	1974	8741	1703	13908	13563	male
11	1128	5759	946	3255	5968	male
25	2713	8019	1570	6822	13701	male
5	3659	22947	2903	13438	24170	male
6	855	2002	1684	3191	4830	male
22	3673	21843	1855	10378	16461	male
13	963	2552	419	2717	6059	male
6	1135	10523	2216	9218	15178	male
17	1835	7904	1141	6881	8631	male
54	2161	12054	1984	11161	24492	male
9	1432	9498	1673	11533	10649	male
19	1140	5277	2110	7156	14776	male
8	2043	6966	1713	6441	32222	male
21	4960	6865	2633	5380	13260	male
20	801	4852	1942	7228	13636	male
1635	2	2	2	12	11	female
21813	2	6	0	3	5	female
21592	2	2	0	4	8	female
28587	7	31	10	66	112	female
16716	4	11	0	8	9	female
16567	4	12	0	16	30	female
24401	8	16	0	32	39	female
26846	2	8	3	6	16	female
31576	8	11	1	2	24	female
17721	1	11	0	10	29	female
16793	2	6	0	2	29	female
8520	10	24	0	4	22	female
22157	2	12	2	12	42	female
6	1549	6526	2185	8915	11470	male
40	3248	3485	1317	3711	9455	male
181	1277	8722	2886	7323	10332	male
7	1795	6536	1106	8182	12233	male
29	1888	7085	1824	7818	17787	male
298	1647	3423	1283	8821	6505	male
20	2390	6813	1399	4822	8595	male
5	731	2550	551	1997	5802	male
0	942	2350	548	2579	10195	male
6	955	7506	2047	9266	11894	male
5	696	6158	1839	7492	8696	male
2	944	9430	1631	3448	5147	male
7	1012	9687	2614	12620	9396	male
6	1419	4504	1424	5460	4650	male
9	672	2661	1450	2591	6064	male
11	853	8246	1478	5457	10222	male
10	1453	8201	1410	6773	9003	male
8	1123	5702	1582	7449	13421	male
26	1505	9644	1199	6750	11125	male
17	1333	9154	1133	6791	11846	male
2	1250	5167	1628	4174	15184	male
27	1287	4864	1277	3558	7647	male
86	714	4220	1491	3882	18239	male
205	1512	4157	1017	9675	7091	male
22	556	4601	1687	4011	12738	male
8	991	6433	1721	5380	20456	male
72	1137	7845	2195	6012	12111	male
8	2077	7770	1573	10743	9570	male
15	1037	3449	1171	3886	11530	male
12	2695	2176	925	2082	7469	male
4	759	5376	1255	5427	11189	male
441	2	5	6	8	16	female
15083	8	12	2	10	29	female
19228	3	2	0	9	6	female
13814	2	2	0	4	12	female
24333	0	10	2	0	10	female
22516	0	9	2	4	10	female
44059	2	10	3	10	26	female
21124	2	10	2	5	15	female
21465	0	15	0	13	14	female
23188	2	14	4	12	23	female
21462	6	21	4	22	40	female
11606	2	9	0	2	10	female
26540	4	7	8	30	60	female
17166	0	7	2	4	19	female
12698	1	4	2	0	6	female
21997	2	2	0	8	6	female
58430	0	7	2	6	10	female
21589	0	5	1	5	27	female
23622	0	10	0	16	22	female
15480	2	4	0	7	18	female
17311	0	2	0	6	11	female
29078	6	6	3	3	14	female
33779	4	8	2	17	14	female
12275	0	8	0	15	28	female
38510	0	2	2	8	2	female
12	549	1914	1006	2225	5458	male
2	2036	10122	853	4191	13421	male
8	2037	21104	2317	11199	13345	male
19	1533	9230	1507	11177	16572	male
17	2128	12096	1507	11059	13794	male
19	2047	14759	2105	7580	19865	male
29	2322	10521	1530	12254	10601	male
35	1641	10124	1411	8453	13715	male
14	1504	6357	1189	5491	13895	male
5	273	3515	430	1735	6221	male
9	1293	7693	1570	7420	13548	male
15	889	5356	1920	7661	15816	male
32	2436	12967	2044	10237	18370	male
53	2908	13343	2423	18352	22161	male
88	2345	12567	1984	12951	15618	male
21	1254	5198	2124	7447	15205	male
14	1836	6107	2173	10123	16469	male
11	5870	6170	1950	4568	11286	male
47	940	10510	1973	7643	11609	male
7	1843	17160	2787	13379	24202	male
432	0	4	1	2	12	female
607	4	3	0	5	8	female
228	0	2	2	10	21	female
6945	2	6	0	8	8	female
27947	0	5	0	10	12	female
11025	0	3	0	9	10	female
